x	y
 4.9584239255500002e+01	 1.6757916014700001e+01
 5.1856299965500000e+01	 2.1969084006999999e+01
 5.5952888632899999e+01	 1.6789757604800002e+01
 5.1663786260700000e+01	 1.9925125197699998e+01
 4.5859669316599998e+01	 1.7128903675400000e+01
 3.9740379520200001e+01	 1.8741051414600001e+01
 5.2811221643800003e+01	 1.7854988117600001e+01
 5.6789104363900002e+01	 1.7306115520700001e+01
 5.4114531780600004e+01	 1.7673534389600000e+01
 5.5571119732000000e+01	 1.7369574580999998e+01
 6.5306462497499993e+01	 1.8197354827700000e+01
 6.6990749154599996e+01	 1.7222870650899999e+01
 7.2156718939100003e+01	 1.6814274791400003e+01
 7.0980580402100003e+01	 1.7155752280000002e+01
 7.2222082207299991e+01	 1.9369281695500000e+01
 7.9700158348100004e+01	 2.0740218365000000e+01
 6.4249160646099995e+01	 1.4913962460699999e+01
 6.6943291433400006e+01	 2.0189132503400000e+01
 6.6941676663400003e+01	 1.8243509391400000e+01
 3.9648266646799996e+01	 2.2731366371799997e+01
 3.7949783685800000e+01	 2.6521749234400001e+01
 8.6504390561100010e+01	 3.4894025287399998e+01
 5.0815485355900002e+01	 7.8950838805000004e+01
 5.1183466663800004e+01	 8.5128854649700003e+01
 4.0863855229300000e+01	 8.2926145298300000e+01
