x	y
 5.3846200000000003e+01	 8.0641000000000005e+01
 5.1282100000000000e+01	 7.8718000000000004e+01
 5.0000000000000000e+01	 7.8718000000000004e+01
 4.7948700000000002e+01	 7.7564099999999996e+01
 2.9743600000000001e+01	 5.9871800000000000e+01
 2.9743600000000001e+01	 6.2179499999999997e+01
 3.1282100000000000e+01	 6.2564100000000003e+01
 5.7948700000000002e+01	 9.9487200000000001e+01
 6.1794899999999998e+01	 9.9102599999999995e+01
 6.4871799999999993e+01	 9.7564099999999996e+01
 6.8461500000000001e+01	 9.4102599999999995e+01
 7.0769199999999998e+01	 9.1025599999999997e+01
 7.2051299999999998e+01	 8.6410300000000007e+01
 7.3846199999999996e+01	 8.3333299999999994e+01
 7.5128200000000007e+01	 7.9102599999999995e+01
 7.6666700000000006e+01	 7.5256399999999999e+01
 7.7692300000000003e+01	 7.1410300000000007e+01
 7.9743600000000001e+01	 6.6794899999999998e+01
 8.1794899999999998e+01	 6.0256399999999999e+01
 8.3333299999999994e+01	 5.5256399999999999e+01
 8.5128200000000007e+01	 5.1410299999999999e+01
 8.6410300000000007e+01	 4.7564100000000003e+01
 8.7948700000000002e+01	 4.6025599999999997e+01
 8.9487200000000001e+01	 4.2564100000000003e+01
 9.3333299999999994e+01	 3.9871800000000000e+01
 9.5384600000000006e+01	 3.6794899999999998e+01
 9.8205100000000002e+01	 3.3718000000000004e+01
 5.6666699999999999e+01	 4.0640999999999998e+01
 5.9230800000000002e+01	 3.8333300000000001e+01
 6.0769199999999998e+01	 3.3718000000000004e+01
 6.3076900000000002e+01	 2.9102599999999999e+01
 6.4102599999999995e+01	 2.5256399999999999e+01
 6.4358999999999995e+01	 2.4102599999999999e+01
 7.4358999999999995e+01	 2.2948699999999999e+01
 7.1282100000000000e+01	 2.2948699999999999e+01
 6.7948700000000002e+01	 2.2179500000000001e+01
 6.5897400000000005e+01	 2.0256399999999999e+01
 6.3076900000000002e+01	 1.9102599999999999e+01
 6.1282100000000000e+01	 1.9102599999999999e+01
 5.8717900000000000e+01	 1.8333300000000001e+01
 5.5128200000000000e+01	 1.8333300000000001e+01
 5.2307699999999997e+01	 1.8333300000000001e+01
 4.9743600000000001e+01	 1.7564100000000000e+01
 4.7435899999999997e+01	 1.6025600000000001e+01
 4.4871800000000000e+01	 1.3718000000000000e+01
 4.8717900000000000e+01	 1.4871800000000000e+01
 5.1282100000000000e+01	 1.4871800000000000e+01
 5.4102600000000002e+01	 1.4871800000000000e+01
 5.6153799999999997e+01	 1.4102600000000001e+01
 5.2051299999999998e+01	 1.2564100000000000e+01
 4.8717900000000000e+01	 1.1025600000000001e+01
 4.7179499999999997e+01	 9.8718000000000004e+00
 4.6153799999999997e+01	 6.0255999999999998e+00
 5.0512799999999999e+01	 9.4871999999999996e+00
 5.3846200000000003e+01	 1.0256399999999999e+01
 5.7435899999999997e+01	 1.0256399999999999e+01
 6.0000000000000000e+01	 1.0640999999999998e+01
 6.4102599999999995e+01	 1.0640999999999998e+01
 6.6923100000000005e+01	 1.0640999999999998e+01
 7.1282100000000000e+01	 1.0640999999999998e+01
 7.4358999999999995e+01	 1.0640999999999998e+01
 7.8205100000000002e+01	 1.0640999999999998e+01
 6.7948700000000002e+01	 8.7180000000000000e+00
 6.8461500000000001e+01	 5.2564000000000002e+00
 6.8205100000000002e+01	 2.9487000000000001e+00
 3.7692300000000003e+01	 2.5769200000000001e+01
 3.9487200000000001e+01	 2.5384599999999999e+01
 9.1282100000000000e+01	 4.1538499999999999e+01
 5.0000000000000000e+01	 9.5769199999999998e+01
 4.7948700000000002e+01	 9.5000000000000000e+01
 4.4102600000000002e+01	 9.2692300000000003e+01
