x	y
 6.4852039826700008e+01	 4.3133734840400002e+01
 6.3403806011800000e+01	 4.4847493688000000e+01
 6.5371548870900000e+01	 4.2695971316399998e+01
 6.1908039704600000e+01	 5.3190352069399992e+01
 7.1826652997300002e+01	 6.5686230360400003e+01
 7.2654623162099995e+01	 6.6878277611300007e+01
 7.6888578163199995e+01	 7.2165472077700002e+01
 4.3744619684399993e+01	 7.1267961075100004e+01
 3.9054248442800002e+01	 8.3119020704299999e+01
 3.9931674632200000e+01	 7.9939188003300004e+01
 3.9762826106999995e+01	 7.6405967445900004e+01
 4.1323383286999999e+01	 8.0211868596899990e+01
 4.1787323227500003e+01	 8.3988077993499999e+01
 3.9755649065100002e+01	 7.9657096636099993e+01
 4.0749879398499999e+01	 7.7204657286000000e+01
 4.3856898498299998e+01	 7.7609843648199998e+01
 4.2367822495600002e+01	 7.3638271829399997e+01
 3.9462959836399996e+01	 7.8459973898000001e+01
 4.4517333949200001e+01	 7.0369349825200004e+01
 4.1636092996300000e+01	 7.6249222920500003e+01
 4.5422932181699998e+01	 6.9095501670900006e+01
 4.2002856274199999e+01	 9.7837614723500010e+01
 7.6105629028199999e+01	 9.5304980575400009e+01
 7.9202562677200007e+01	 9.2407215626399989e+01
 8.4848244085399998e+01	 9.5424804530400010e+01
 8.1564475320699998e+01	 8.3792907226200001e+01
 8.5446186400900004e+01	 8.3078293844800001e+01
 8.0312491378399997e+01	 7.6516238951800005e+01
 8.0766232296900000e+01	 7.9896065679599999e+01
 8.2670112476300005e+01	 8.1711479845000000e+01
 7.7163625482800001e+01	 7.3523718962299995e+01
 7.4070700030899999e+01	 6.8479564289500004e+01
 7.4114230868700005e+01	 7.1926363518499997e+01
 6.8942075458000005e+01	 6.2635150576999997e+01
 7.3242002330900007e+01	 6.7353271128800003e+01
 7.1867013163099998e+01	 3.4329157588699999e+01
 7.1569188853200004e+01	 3.4699218606999999e+01
 7.1482909693400003e+01	 3.4680516992600005e+01
 7.8128522051199994e+01	 2.3139231835000000e+01
 7.8789825253999993e+01	 2.5597193346599997e+01
 7.7781546796200004e+01	 2.3447214474499997e+01
 4.8530629368100001e+01	 3.4152450007699997e+01
 6.5530781472399994e+01	 4.2281084701499999e+01
 7.0118034142599996e+01	 3.6448184790500001e+01
 7.0472262606499996e+01	 3.6088053055300001e+01
 7.6791130070099996e+01	 2.8072008168499998e+01
 7.2409354593499998e+01	 3.3039256966399996e+01
 7.6271299815000006e+01	 2.5569544145199998e+01
 7.6953259138400000e+01	 2.7770610740500000e+01
 7.5107730090399997e+01	 3.0016983415700000e+01
 7.5969285200399995e+01	 2.9038865375300002e+01
 7.5283887013099999e+01	 2.4874753172100000e+01
 7.7052240638500010e+01	 2.7905639089400001e+01
 4.2826756337399999e+01	 2.5556959406500003e+01
 4.2080660685200002e+01	 2.4946526445400000e+01
 3.9878304649800000e+01	 1.8324929215699999e+01
 3.6475499172600003e+01	 1.7718947788399998e+01
 3.7103073641900004e+01	 1.5445611647700000e+01
 3.4148968207700001e+01	 1.3523869867700000e+01
 3.7579421911300003e+01	 1.5015890133299999e+01
 4.1064305789400002e+01	 1.2214468932100001e+01
 4.2195266146999998e+01	 2.0919372185699999e+01
 3.6605578238299998e+01	 1.5748875885000000e+01
 3.9431161209800003e+01	 1.9323840754100001e+01
 3.7562076336099999e+01	 1.1928445704400001e+01
 3.4238110044400003e+01	 1.3713158230499999e+01
 3.4140941038600005e+01	 4.5776613502399996e+00
 3.6659267697200001e+01	 1.7681964455300001e+01
 4.0643719279499997e+01	 2.0240861371600001e+01
 3.6792481591900000e+01	 1.3392134730400000e+01
 7.5948300642700005e+01	 2.2744795914600001e+01
 7.6840692471699995e+01	 2.0918547219699999e+01
 8.1950477639499994e+01	 1.9874558208499998e+01
 8.1643705685299992e+01	 1.6591759984500001e+01
 8.4610219775800005e+01	 1.4247761901700001e+01
 8.4102879433599995e+01	 8.9806557900600001e+00
 8.0180025450000002e+01	 1.9088844129700000e+01
 8.0573272994299998e+01	 8.3656389016800006e+00
 7.9004326864899994e+01	 1.0628197765399999e+01
 4.0048186465100002e+01	 2.4261487933400002e+01
 3.4794593537800004e+01	 1.3969683461099999e+01
 7.9221764441000005e+01	 2.2094591483700000e+01
 3.6030879770799999e+01	 9.3121733237399994e+01
 3.4499558310200001e+01	 8.6609985051100011e+01
 3.1106866555100002e+01	 8.9461635236700005e+01
