x	y
 3.0343361183000003e+01	 3.2524563174200004e+01
 3.5483328868499996e+01	 4.4491634930299995e+01
 3.3234910427099997e+01	 3.8502483720999997e+01
 3.5439943618200004e+01	 4.7797517693900005e+01
 3.3873509522699997e+01	 3.7056028453000003e+01
 2.8564137796599997e+01	 3.4626399717100000e+01
 3.1319548670600000e+01	 3.1663990531600000e+01
 3.0796174379000000e+01	 2.3519034360199999e+01
 3.4233355434699995e+01	 2.2495911601500001e+01
 3.6630787706500001e+01	 3.1476831262099999e+01
 3.4548619101800000e+01	 2.6111087865399998e+01
 3.7519635600000001e+01	 2.9267605893600003e+01
 6.2425697326700003e+01	 3.4044206270700002e+01
 6.4320383793999994e+01	 3.1785629484600001e+01
 6.5445532511699994e+01	 4.3273499193599996e+01
 6.4325631588700006e+01	 4.1615976377300001e+01
 6.5264338194999993e+01	 3.5717544777199997e+01
 6.6388704175000001e+01	 3.8844744336600002e+01
 6.8191422819200000e+01	 4.5169486479600003e+01
 6.8540662451499998e+01	 4.8438526338900004e+01
 6.7661431265700003e+01	 5.1068584587299995e+01
 6.8675516053400003e+01	 5.0465234811000002e+01
 6.9081709978800006e+01	 5.5474053098699997e+01
 6.9048716493000001e+01	 6.6366045747699999e+01
 6.7308223377499999e+01	 7.1590296580699999e+01
 3.8714899408000001e+01	 7.6396977817199996e+01
 3.5548094879499999e+01	 8.9304975840699996e+01
 3.6710672942399995e+01	 8.6074967000300006e+01
 6.4912662439599998e+01	 8.7645796056600005e+01
 6.6064135737699999e+01	 8.9208668581499992e+01
 6.4935929475699993e+01	 8.7072138117400002e+01
 6.7026550706300000e+01	 7.6222515332399993e+01
 6.5314032225700004e+01	 7.7938744033100008e+01
 6.4295217776400008e+01	 8.4125857213299994e+01
 3.8798012142300003e+01	 7.4610630429899999e+01
 3.4675757314400002e+01	 7.9637598774300002e+01
 3.0719261942700001e+01	 5.8812060081999995e+01
 3.4105150926800000e+01	 6.4129197226700001e+01
 3.3423371851100001e+01	 6.7095743361299995e+01
 6.6313809674100000e+01	 9.8931027037099994e+01
 6.5309631449799994e+01	 9.8165156839599987e+01
 6.5714076068200001e+01	 9.9283763951899999e+01
 6.7593453187700007e+01	 9.0951909824599994e+01
 6.6388017320200007e+01	 8.9281230474400004e+01
 6.7806188113499999e+01	 9.1688177350100005e+01
 7.0962610312899997e+01	 8.6518121351700003e+01
 7.1993637171400010e+01	 7.8820948069499991e+01
 7.2479834331199996e+01	 8.0800683056400004e+01
 7.4078429228600001e+01	 7.2951530852200008e+01
 7.2036288018900009e+01	 6.9716048416099994e+01
 7.2998186271700007e+01	 5.9665644709200002e+01
 7.4812131233900004e+01	 5.7589883763100005e+01
 7.3027305024300006e+01	 4.6274187872500001e+01
 7.7067111933999996e+01	 5.1486918189599997e+01
 7.5017136872700007e+01	 4.6622442648900005e+01
 7.6665307732599999e+01	 3.8440250966000001e+01
 7.7915874232899995e+01	 4.5926843382600005e+01
 7.3742046083600002e+01	 3.9120985323100001e+01
 7.5329815789099996e+01	 3.2830351916399998e+01
 6.3410435514100001e+01	 3.8377735614000002e+01
 6.8856486668999992e+01	 4.3084147213999998e+01
 6.6337785051899999e+01	 3.3306510002200000e+01
 6.4203718501400004e+01	 2.6644114300300004e+01
 6.4498634834599997e+01	 2.2863501326999998e+01
 6.8890990609599996e+01	 2.7296205667199999e+01
 7.2371523338000003e+01	 2.1961639747300001e+01
 6.9765424970400005e+01	 1.9999850454000001e+01
 6.8621312442900006e+01	 1.8915676442799999e+01
 6.4297737171600005e+01	 2.0428749688400000e+01
 6.6699265090200001e+01	 1.8591085340399999e+01
 6.7544527681099993e+01	 1.6447938134400001e+01
 6.3946951983599995e+01	 1.8692845447600000e+01
 6.4388192070499997e+01	 1.5772812280799998e+01
 6.5570045691000004e+01	 2.3765758222600002e+01
 3.8402836875300004e+01	 1.9046858672199999e+01
 3.7832360016399996e+01	 1.4469489446300001e+01
 3.6904161171500000e+01	 1.3583815751100000e+01
 3.6286143052000000e+01	 1.7105770726599999e+01
 6.2786632594700002e+01	 1.3918993102400000e+01
 6.6817679223400006e+01	 1.1412497157500001e+01
 6.6755021412000005e+01	 1.8085305137799999e+01
 6.5415528386399998e+01	 1.0463512206799999e+01
 3.6946331441700003e+01	 1.3514377499600000e+01
 3.7825434739099997e+01	 9.6010342953399999e+00
 3.6722837943000002e+01	 9.3333021068600015e+00
 6.7073321780600011e+01	 6.0492145816199994e+00
 6.4601818107000000e+01	 1.2001916964300001e+01
 6.5437282180600008e+01	 1.5545386078499998e+01
 6.7004022379199995e+01	 1.5345826639300000e+01
 6.6724192070200004e+01	 5.2498054807500001e+00
 6.8307618763199997e+01	 1.3280916522700000e+01
 6.8768048275900000e+01	 1.3521456552100000e+01
 7.4167271746099999e+01	 5.3498808725400000e+00
 6.4900357969900000e+01	 1.6245258368900000e+01
 6.8763433546300007e+01	 8.7005729438500001e+00
 6.6816913916299995e+01	 1.2273294336099999e+01
 6.7309346646700007e+01	 2.1700627001400002e-01
 3.4731829309299997e+01	 1.9601795072400002e+01
 3.3674442149699999e+01	 2.6090490209999999e+01
 7.5627255023600000e+01	 3.7128751948999998e+01
 4.0610125422499998e+01	 8.9136239869899995e+01
 3.9114366454900001e+01	 9.6481751320200004e+01
 3.4583828929900001e+01	 8.9588901987699998e+01
