x	y
 4.5342653188900002e+01	 1.3908812393500000e+01
 4.2415012293200000e+01	 1.1693781096099999e+01
 5.8934765064700002e+01	 9.3692012191099998e+00
 6.0683626040699998e+01	 1.0632641556900001e+01
 5.4811798368299996e+01	 6.5696487032500004e+00
 6.1586842425299999e+01	 1.1027585835600000e+01
 5.9716007762799997e+01	 1.1519096861700001e+01
 5.8416384011400005e+01	 5.6457774832800007e+00
 5.9243809528000000e+01	 1.0540142094300000e+01
 5.6594364638500004e+01	 8.9173440452299992e+00
 6.8492513224700005e+01	 1.7987363428900000e+01
 6.5005943171699997e+01	 1.5912668646400000e+01
 6.3921036707799999e+01	 1.5620961033199999e+01
 5.3512970543800002e+01	 5.8751095283599994e+00
 5.7832806274300005e+01	 9.2223846233300009e+00
 3.1032917439499997e+01	 2.8928141889599999e+01
 3.1333244093200001e+01	 3.2538569478500001e+01
 8.6401549846600005e+01	 3.8746933174299997e+01
 4.7442111635399996e+01	 9.8184301858900000e+01
 4.6264741336800000e+01	 9.4116192161299992e+01
 4.0163815743699999e+01	 8.7448672346900011e+01
