x	y
 5.1642226422500002e+01	 5.0838340678800002e+01
 3.4207620843000001e+01	 3.3593805438499999e+01
 3.6523489219799998e+01	 3.5671048389100001e+01
 2.8419202128100000e+01	 2.1315748248100000e+01
 2.6160496941700000e+01	 2.3042231472600001e+01
 4.0435327396999995e+01	 2.7640071142100002e+01
 4.4544955313999999e+01	 2.7362242622100002e+01
 4.0123727200799998e+01	 3.0073161940199999e+01
 4.2184806450300002e+01	 2.8573674733099999e+01
 4.0002659289200004e+01	 2.7487510002699999e+01
 5.7125231050899998e+01	 4.2739019138800003e+01
 6.0375744967999999e+01	 4.1356457996099998e+01
 5.5105896125200005e+01	 4.6149051056099999e+01
 6.1737271024499996e+01	 3.8584844005199997e+01
 5.5741244324600004e+01	 4.6653576976300002e+01
 5.8296408415800002e+01	 4.1583197734599999e+01
 5.7042548221300002e+01	 4.2418757739000000e+01
 7.6775611207299988e+01	 5.5254598700900004e+01
 7.1887077260200002e+01	 5.9266992615200003e+01
 7.3788373066299997e+01	 5.8620812116400003e+01
 7.5139684734300005e+01	 5.4244552178100001e+01
 6.4596318905800004e+01	 6.5952512924999994e+01
 4.6909538632299999e+01	 8.5602261158600001e+01
 4.6905103199399996e+01	 8.1565642413600003e+01
 4.9806987735600003e+01	 8.2085025591999994e+01
 4.8863241818900001e+01	 8.3158357487700002e+01
 6.6748189902400000e+01	 8.4004834167700011e+01
 6.2359766284099997e+01	 9.0243659919599992e+01
 4.7374896495400002e+01	 8.3471555518199992e+01
 4.7446466716499998e+01	 8.2622124013999994e+01
 5.3385280633999997e+01	 7.8871136255799996e+01
 4.9452707773299998e+01	 7.9930602800399996e+01
 5.4802682536300004e+01	 7.5363984989300008e+01
 3.7088245133899996e+01	 6.0857227494999997e+01
 3.2375961923799998e+01	 6.8510820455200005e+01
 3.7477013884700000e+01	 6.3788685574399999e+01
 5.2406648896699998e+01	 9.6425415005700003e+01
 5.0297043265500001e+01	 9.9644179173600008e+01
 6.1563324383500003e+01	 8.9864138860499992e+01
 6.1086560391899994e+01	 8.9224355647500005e+01
 5.9236490401099999e+01	 9.1481100576599999e+01
 6.6154005086300003e+01	 8.4111937025200007e+01
 6.7231334776699995e+01	 8.5055640808000007e+01
 7.3709906870200001e+01	 7.8270610897600008e+01
 7.6580451357599998e+01	 7.2891533682700000e+01
 7.8876581163899999e+01	 7.1562527680399995e+01
 7.7449002136299995e+01	 7.2447309485700004e+01
 8.6853707347600007e+01	 6.5543324019399989e+01
 7.9806531301000007e+01	 5.2723179788300001e+01
 7.6988273474500005e+01	 5.4202784802200000e+01
 7.9479357501699994e+01	 4.9141015445500003e+01
 8.2304159561299997e+01	 4.6990903621499996e+01
 9.0700691247000009e+01	 4.1466703006300001e+01
 9.5443487807700009e+01	 3.6189701614800001e+01
 9.4997488047099992e+01	 3.5095301106599997e+01
 9.1517847246000002e+01	 3.6890263126299999e+01
 6.2292642190100004e+01	 4.0029533314100000e+01
 5.9203475607299993e+01	 4.1270677666700003e+01
 6.5256392770399998e+01	 3.2854104123699997e+01
 6.2444742497900002e+01	 3.5414999226100001e+01
 7.2462406290700002e+01	 2.7624263825400000e+01
 6.9919426255200008e+01	 2.9311092719099999e+01
 7.7762859078199995e+01	 2.3491373556199999e+01
 7.2778410199700005e+01	 2.6900535369499998e+01
 6.5198316667000000e+01	 3.3027171785900002e+01
 6.9459858891599993e+01	 3.0197031505300004e+01
 5.9315055520500003e+01	 1.2354313666600001e+01
 5.1487713354999997e+01	 2.0843610687500000e+01
 5.7112447550900001e+01	 1.5321785172600000e+01
 5.0224417815699994e+01	 1.9170969879299999e+01
 5.0433861190700000e+01	 1.8534870851500003e+01
 5.6380305404600001e+01	 1.4788459710100000e+01
 5.4863504599899997e+01	 1.4009611915000001e+01
 4.5499857649300004e+01	 3.9854262928699993e+00
 4.9936745305699993e+01	 2.1590096919600001e+01
 5.3809872916400003e+01	 1.7766414451199999e+01
 5.9852678280399999e+01	 9.0399499213300007e+00
 4.8175656794200002e+01	 1.9521215354300001e+01
 5.0741719066700000e+01	 1.7838405608700000e+01
 5.8459761297500002e+01	 1.4148662854600000e+01
 5.0114597519300006e+01	 1.7414617125200000e+00
 4.5420382075500001e+01	 5.3724089954199989e+00
 5.1353268195399998e+01	 3.0387242055000002e-01
 5.3091704424000000e+01	 1.9290030445300001e+01
 5.8943166544399993e+01	 1.1612877791800001e+01
 5.9310990421899994e+01	 1.0572136373899999e+01
 6.8222198659499995e+01	 1.1338803658399998e+00
 6.2511771986199996e+01	 7.4912324827899992e+00
 6.9380056361699999e+01	 1.4881323329900000e+00
 8.2800247870400000e+01	 1.8529376236800001e+01
 8.5160332177699999e+01	 1.5018369543900000e+01
 6.7095847696999996e+01	 6.0149094196500008e-01
 6.2307750573000000e+01	 5.7499747194500008e+00
 5.9970415045799996e+01	 7.9133104735000002e+00
 3.9911635173899995e+01	 3.2144022614499995e+01
 3.9596500978300000e+01	 3.2136131734899998e+01
 9.5593416396499990e+01	 3.3234129395300002e+01
 5.2772288113000002e+01	 9.9613471683300006e+01
 5.3178614453500003e+01	 9.8603861185499994e+01
 3.7627053461199999e+01	 9.3060672952000004e+01
