x	y
 8.5344964503000000e+01	 5.2886419866000004e+01
 8.3844653512700006e+01	 5.8616060230500004e+01
 8.5664760659999999e+01	 4.5542752769200000e+01
 7.7931004934000001e+01	 6.8690061880800002e+01
 7.3031833020899995e+01	 7.3120574730000001e+01
 7.0102804499900003e+01	 7.5683206854199994e+01
 5.7144694688900003e+01	 7.9194102592199997e+01
 4.6962461994199998e+01	 7.8666558996299997e+01
 5.0564933812800000e+01	 7.9077298552900004e+01
 5.3719676569599997e+01	 7.9306936167000003e+01
 5.4200232322600002e+01	 7.9325002335400001e+01
 4.7875198343000001e+01	 7.8675853429499995e+01
 5.1473458514899995e+01	 7.9159866996299996e+01
 5.2751222216199999e+01	 7.9293659934399997e+01
 4.8562223004700002e+01	 7.8782383527500002e+01
 5.3081241690799999e+01	 7.9297250765399994e+01
 5.6475383373999996e+01	 7.9167840097899997e+01
 4.9570911404999997e+01	 7.9038123883099999e+01
 3.7627703299099998e+01	 7.4557504341799998e+01
 3.2263700086299998e+01	 7.0316638901199994e+01
 3.2542380336000001e+01	 7.0702417206299998e+01
 5.2825017192299995e+01	 8.5578133879500001e+01
 5.8528289540699994e+01	 7.8978704254099995e+01
 5.6265834263000002e+01	 7.9252939485400006e+01
 5.7075892419300004e+01	 7.9193922538199999e+01
 5.4256402380799997e+01	 7.9313864850399995e+01
 6.2685671247499997e+01	 7.8174743271899999e+01
 6.8085605861600001e+01	 7.6112317500100005e+01
 6.5118121963199997e+01	 7.7399188454300003e+01
 6.8745631297100005e+01	 7.5790055454799997e+01
 6.3090225141200001e+01	 7.8041409494999996e+01
 7.7204589320400004e+01	 6.9312149765800001e+01
 8.2033908475800004e+01	 6.2681869785899998e+01
 8.1577945918300003e+01	 6.3894925500500001e+01
 8.5180143280500005e+01	 5.3781676660699993e+01
 8.4286824993599993e+01	 5.7256168089600003e+01
 8.5622486712600008e+01	 4.5024165864600000e+01
 8.5604499015599998e+01	 5.0762337905500004e+01
 8.4424785827600004e+01	 3.8761410164000004e+01
 8.5570985078000007e+01	 4.4560096439700004e+01
 8.4626724200600009e+01	 3.9487077508399999e+01
 7.3396154925200008e+01	 2.2816247942600004e+01
 7.3507447733800007e+01	 2.2856988764400000e+01
 6.3356488113500006e+01	 1.7724068842400001e+01
 7.2959046872200005e+01	 2.2511499832500000e+01
 6.4020841646899996e+01	 1.7883581252100001e+01
 6.1124463241000001e+01	 1.7116353359200001e+01
 7.5674207329699996e+01	 2.4782500965700002e+01
 6.9513583157399992e+01	 2.0279357892699998e+01
 5.8572135466899994e+01	 1.6642703808000000e+01
 7.0981940986499993e+01	 2.1145888103900003e+01
 6.5223030397299993e+01	 1.8397195122300001e+01
 6.5315043909300002e+01	 1.8333748298600000e+01
 6.4010240677799999e+01	 1.7924478191199999e+01
 5.7140935929399994e+01	 1.6598610543699998e+01
 5.6365153255200006e+01	 1.6326546374199999e+01
 4.3046183241000001e+01	 1.8402559394800001e+01
 5.2081755558199994e+01	 1.6453874531200000e+01
 4.2879036515400003e+01	 1.8489411025199999e+01
 5.1566994802700002e+01	 1.6485713637200000e+01
 5.8839125121599999e+01	 1.6637635215400000e+01
 6.0755789137400001e+01	 1.7033231506400000e+01
 5.4761156118100004e+01	 1.6366189095399999e+01
 5.3569905000299997e+01	 1.6339712550599998e+01
 4.8914618241599996e+01	 1.6798637082599999e+01
 5.2646137306899995e+01	 1.6384836383600000e+01
 4.9838492990500001e+01	 1.6676330277700000e+01
 5.2684066400900001e+01	 1.6407962782599999e+01
 6.5807219034599996e+01	 1.8140764947299999e+01
 6.0673920923300003e+01	 1.7051802364400000e+01
 6.3394712866000006e+01	 1.7700535135399999e+01
 6.4802009446699998e+01	 1.8216878633499999e+01
 6.5025939808700002e+01	 1.8287824500199999e+01
 6.5755551540400006e+01	 1.8516215830299998e+01
 6.9967734124499998e+01	 2.0538988775800000e+01
 6.8892784024099996e+01	 2.0032448842899999e+01
 6.1826546557900002e+01	 1.7269655445200002e+01
 6.0787970080800001e+01	 1.7046204858299998e+01
 6.1915609637199999e+01	 1.7282191222799998e+01
 4.5028997533100004e+01	 1.7724447304900000e+01
 3.9921362808400005e+01	 1.9701849528099999e+01
 8.4794277875100008e+01	 5.5568650373500006e+01
 5.5662958744899996e+01	 8.3356479624300007e+01
 5.0492247513199999e+01	 7.8997532065000001e+01
 5.1467101141599997e+01	 7.9201844577299994e+01
