x	y
 5.0339969665200002e+01	 2.6471396611700001e+01
 4.0748980256100005e+01	 1.6182141662199999e+01
 3.8386525580300003e+01	 1.4580215146400000e+01
 3.8404015208499999e+01	 1.4451948449600000e+01
 3.8764278891300002e+01	 1.4365590474400001e+01
 4.1470142326500003e+01	 1.7278033444500000e+01
 4.7155404814599997e+01	 2.2377932532300001e+01
 3.9582566745299999e+01	 1.7648452836099999e+01
 4.1740243816700001e+01	 1.7829324310099999e+01
 3.9311871888900001e+01	 1.5640716974300000e+01
 4.1679847692499997e+01	 1.7745919013300000e+01
 3.9087464451899997e+01	 1.5122303937800000e+01
 4.1481502863700001e+01	 1.8047437444600000e+01
 7.7606086549200000e+01	 1.5162872538299998e+01
 7.5982661520500002e+01	 1.6306922378599999e+01
 7.6945757242399992e+01	 1.5858478334000001e+01
 7.7543720074299998e+01	 1.5253949149000000e+01
 7.7584739844699996e+01	 1.5830039385399999e+01
 7.6822304256199999e+01	 1.5595165319500001e+01
 7.7348571664700003e+01	 1.5774529239500000e+01
 7.7573152686699999e+01	 1.4780645833199999e+01
 7.7972610677600002e+01	 1.4955698746099999e+01
 4.1528919758600004e+01	 2.4916425189600002e+01
 4.3722550803400004e+01	 1.9077327803599999e+01
 7.9326078175100008e+01	 5.2900391289700003e+01
 5.6663974081499994e+01	 8.7940125006700001e+01
 5.7821789231899999e+01	 9.0693166548899995e+01
 5.8243171899099998e+01	 9.2104327865200005e+01
