x	y
 7.0086869765800003e+01	 3.0510044817299999e+01
 6.2685690442399995e+01	 3.0546424557500000e+01
 6.9239417958999994e+01	 3.0506005244699999e+01
 8.0400233679099998e+01	 3.0485006374600001e+01
 7.4647878228400003e+01	 3.0673862858400003e+01
 6.5995272719399992e+01	 3.0475024191500001e+01
 6.7088559003599997e+01	 3.0494523950799998e+01
 5.9852577028299997e+01	 1.0543187776300000e+01
 5.3748990074399998e+01	 1.0522574532300000e+01
 5.8239095516400006e+01	 1.0494899028400001e+01
 5.4810300495000000e+01	 1.0724929284500000e+01
 5.2976712321099996e+01	 1.0859490275999999e+01
 5.2203893927199999e+01	 1.0495636921200001e+01
 5.0745162242900001e+01	 1.0524905572300000e+01
 4.2713193616600002e+01	 1.0487547242800000e+01
 4.5317225509799997e+01	 1.0495873394400000e+01
 5.3116915041000006e+01	 1.0506860597299999e+01
 5.7049801823000003e+01	 1.0508136941400000e+01
 5.4854630946499995e+01	 1.0463915192400000e+01
 5.4924842563799999e+01	 1.0498331942000000e+01
 6.3309554030600005e+01	 1.0488814239200000e+01
 4.9749498412900003e+01	 1.0485802909700000e+01
 4.1169310423200002e+01	 1.0497300243300000e+01
 4.6688340497600002e+01	 1.0507532135300000e+01
 5.2418921921499994e+01	 1.0495906359600001e+01
 5.0878488379600000e+01	 1.0503089874600001e+01
 5.7053306139399993e+01	 1.0514069239199999e+01
 7.0786451159700007e+01	 1.0513695040900000e+01
 5.6772149565600003e+01	 1.0503272350800000e+01
 7.5477222023099998e+01	 1.0518568035500000e+01
 7.6765912149800002e+01	 1.0496999064000001e+01
 7.7621049128999999e+01	 1.0495874231800000e+01
 6.5414487052299990e+01	 1.0681840125099999e+01
 6.9964780500200007e+01	 1.0507232932599999e+01
 6.4969738262299998e+01	 1.0482159511699999e+01
 3.8050240778499997e+01	 3.0407946034299997e+01
 4.2224120218899998e+01	 3.0498037158200002e+01
 8.7698464294899992e+01	 5.0489936529600001e+01
 5.2360331070100003e+01	 8.9704317006799997e+01
 5.1406786789799995e+01	 8.9712138549900004e+01
 4.3588468468000002e+01	 8.9745536553600004e+01
